timestamp,transaction_id,branch,transaction_type,login_status,amount
2026-08-14 15:46:00,TXN111680,Suburb Hub,Deposit,Success,2953.68
2026-08-14 15:46:00,TXN111681,Downtown,Balance Check,Success,2938.98
2026-08-14 15:46:00,TXN111682,Downtown,Balance Check,Success,4143.92
2026-08-14 15:46:00,TXN111683,Downtown,Deposit,Success,3047.61
2026-08-14 15:46:00,TXN111684,Eastside,Deposit,Success,2396.51
2026-08-14 15:46:00,TXN111685,Downtown,Withdrawal,Success,775.49
2026-08-14 15:46:00,TXN111686,Uptown,Balance Check,Success,2053.47
2026-08-14 15:46:00,TXN111687,Westside,Transfer,Success,1034.21
2026-08-14 15:46:00,TXN111688,Downtown,Bill Payment,Success,4737.32
2026-08-14 15:46:00,TXN111689,Downtown,Withdrawal,Success,3616.8
2026-08-14 15:46:00,TXN111690,Downtown,Transfer,Success,81.15
2026-08-14 15:46:00,TXN111691,Downtown,Withdrawal,Success,1221.34
2026-08-14 15:46:00,TXN111692,Eastside,Bill Payment,Success,4394.42
2026-08-14 15:46:00,TXN111693,Downtown,Balance Check,Success,4100.56
2026-08-14 15:46:00,TXN111694,Downtown,Deposit,Success,3413.27
2026-08-14 15:47:00,TXN111695,Uptown,Balance Check,Success,1429.27
2026-08-14 15:47:00,TXN111696,Downtown,Deposit,Success,3501.59
2026-08-14 15:47:00,TXN111697,Uptown,Transfer,Success,2162.5
2026-08-14 15:47:00,TXN111698,Downtown,Deposit,Success,3319.18
2026-08-14 15:47:00,TXN111699,Westside,Balance Check,Success,2714.94
2026-08-14 15:47:00,TXN111700,Downtown,Withdrawal,Success,3064.64
2026-08-14 15:47:00,TXN111701,Westside,Deposit,Success,2948.18
2026-08-14 15:47:00,TXN111702,Downtown,Withdrawal,Success,562.31
2026-08-14 15:47:00,TXN111703,Eastside,Deposit,Success,796.18
2026-08-14 15:47:00,TXN111704,Westside,Bill Payment,Failed,0.0
2026-08-14 15:47:00,TXN111705,Westside,Deposit,Success,4657.79
2026-08-14 15:47:00,TXN111706,Uptown,Withdrawal,Success,1946.16
2026-08-14 15:47:00,TXN111707,Eastside,Balance Check,Success,1499.87
2026-08-14 15:47:00,TXN111708,Downtown,Withdrawal,Success,19.21
2026-08-14 15:47:00,TXN111709,Downtown,Deposit,Success,4885.86
2026-08-14 15:47:00,TXN111710,Downtown,Balance Check,Success,4129.7
2026-08-14 15:47:00,TXN111711,Downtown,Bill Payment,Success,3256.19
2026-08-14 15:47:00,TXN111712,Eastside,Balance Check,Success,3637.63
2026-08-14 15:47:00,TXN111713,Eastside,Bill Payment,Success,2529.66
2026-08-14 15:47:00,TXN111714,Downtown,Transfer,Success,1971.48
2026-08-14 15:47:00,TXN111715,Downtown,Withdrawal,Success,3752.33
2026-08-14 15:47:00,TXN111716,Downtown,Withdrawal,Success,1575.77
2026-08-14 15:48:00,TXN111717,Uptown,Balance Check,Success,3895.71
2026-08-14 15:48:00,TXN111718,Downtown,Transfer,Success,46.97
2026-08-14 15:48:00,TXN111719,Westside,Transfer,Success,817.44
2026-08-14 15:48:00,TXN111720,Westside,Deposit,Success,1992.29
2026-08-14 15:48:00,TXN111721,Downtown,Deposit,Success,438.06
2026-08-14 15:48:00,TXN111722,Westside,Bill Payment,Success,1440.56
2026-08-14 15:48:00,TXN111723,Suburb Hub,Transfer,Success,2919.21
2026-08-14 15:48:00,TXN111724,Eastside,Bill Payment,Success,4526.81
2026-08-14 15:48:00,TXN111725,Uptown,Withdrawal,Success,1871.9
2026-08-14 15:48:00,TXN111726,Downtown,Balance Check,Success,1792.87
2026-08-14 15:48:00,TXN111727,Suburb Hub,Balance Check,Success,2126.64
2026-08-14 15:48:00,TXN111728,Downtown,Deposit,Success,489.18
2026-08-14 15:48:00,TXN111729,Downtown,Deposit,Success,1329.8
2026-08-14 15:48:00,TXN111730,Uptown,Deposit,Success,2836.96
2026-08-14 15:48:00,TXN111731,Downtown,Deposit,Success,3089.92
2026-08-14 15:48:00,TXN111732,Westside,Deposit,Success,1925.95
2026-08-14 15:48:00,TXN111733,Westside,Deposit,Success,3597.78
2026-08-14 15:48:00,TXN111734,Downtown,Transfer,Success,4206.63
2026-08-14 15:48:00,TXN111735,Uptown,Deposit,Success,542.38
2026-08-14 15:48:00,TXN111736,Uptown,Bill Payment,Success,694.56
2026-08-14 15:48:00,TXN111737,Uptown,Withdrawal,Success,4419.72
2026-08-14 15:49:00,TXN111738,Eastside,Withdrawal,Success,586.68
2026-08-14 15:49:00,TXN111739,Downtown,Transfer,Success,4165.86
2026-08-14 15:49:00,TXN111740,Downtown,Bill Payment,Success,3214.55
2026-08-14 15:49:00,TXN111741,Uptown,Withdrawal,Success,4822.97
2026-08-14 15:49:00,TXN111742,Uptown,Balance Check,Success,699.09
2026-08-14 15:49:00,TXN111743,Downtown,Bill Payment,Success,127.45
2026-08-14 15:49:00,TXN111744,Westside,Transfer,Success,2821.18
2026-08-14 15:49:00,TXN111745,Uptown,Bill Payment,Success,3066.75
2026-08-14 15:49:00,TXN111746,Westside,Bill Payment,Success,3482.2
2026-08-14 15:49:00,TXN111747,Uptown,Bill Payment,Success,3243.35
2026-08-14 15:49:00,TXN111748,Downtown,Transfer,Success,86.93
2026-08-14 15:49:00,TXN111749,Uptown,Transfer,Success,3094.46
2026-08-14 15:49:00,TXN111750,Uptown,Bill Payment,Success,3535.67
2026-08-14 15:49:00,TXN111751,Downtown,Balance Check,Success,141.18
2026-08-14 15:49:00,TXN111752,Downtown,Withdrawal,Success,3083.62
2026-08-14 15:49:00,TXN111753,Downtown,Transfer,Success,3178.64
2026-08-14 15:49:00,TXN111754,Downtown,Deposit,Success,4422.95
2026-08-14 15:49:00,TXN111755,Eastside,Withdrawal,Success,3663.79
2026-08-14 15:49:00,TXN111756,Downtown,Transfer,Success,4660.36
2026-08-14 15:49:00,TXN111757,Westside,Deposit,Success,1059.04
2026-08-14 15:49:00,TXN111758,Uptown,Deposit,Success,1068.86
2026-08-14 15:49:00,TXN111759,Uptown,Withdrawal,Success,2162.59
2026-08-14 15:50:00,TXN111760,Westside,Bill Payment,Success,1543.94
2026-08-14 15:50:00,TXN111761,Downtown,Balance Check,Success,2437.95
2026-08-14 15:50:00,TXN111762,Uptown,Balance Check,Success,4037.38
2026-08-14 15:50:00,TXN111763,Uptown,Withdrawal,Success,597.34
2026-08-14 15:50:00,TXN111764,Uptown,Deposit,Success,1206.98
2026-08-14 15:50:00,TXN111765,Downtown,Withdrawal,Success,1616.61
2026-08-14 15:50:00,TXN111766,Uptown,Bill Payment,Success,62.21
2026-08-14 15:50:00,TXN111767,Uptown,Bill Payment,Success,4351.67
2026-08-14 15:50:00,TXN111768,Westside,Balance Check,Success,2693.25
2026-08-14 15:50:00,TXN111769,Suburb Hub,Balance Check,Success,4254.87
2026-08-14 15:50:00,TXN111770,Uptown,Bill Payment,Success,3238.29
2026-08-14 15:50:00,TXN111771,Uptown,Balance Check,Success,3353.58
2026-08-14 15:50:00,TXN111772,Uptown,Withdrawal,Success,346.82
2026-08-14 15:50:00,TXN111773,Suburb Hub,Balance Check,Success,1298.26
2026-08-14 15:50:00,TXN111774,Downtown,Deposit,Failed,0.0
2026-08-14 15:50:00,TXN111775,Westside,Balance Check,Success,3015.88
2026-08-14 15:50:00,TXN111776,Downtown,Deposit,Success,2213.39
2026-08-14 15:50:00,TXN111777,Eastside,Bill Payment,Success,4784.85
2026-08-14 15:50:00,TXN111778,Downtown,Bill Payment,Success,3931.22
2026-08-14 15:50:00,TXN111779,Westside,Balance Check,Success,2624.89
2026-08-14 15:50:00,TXN111780,Uptown,Bill Payment,Success,3587.07
2026-08-14 15:50:00,TXN111781,Westside,Bill Payment,Success,2323.62
2026-08-14 15:50:00,TXN111782,Uptown,Balance Check,Success,3706.86
2026-08-14 15:50:00,TXN111783,Uptown,Deposit,Success,3461.15
2026-08-14 15:51:00,TXN111784,Westside,Balance Check,Success,4149.36
2026-08-14 15:51:00,TXN111785,Eastside,Bill Payment,Success,2482.58
2026-08-14 15:51:00,TXN111786,Eastside,Deposit,Success,3957.79
2026-08-14 15:51:00,TXN111787,Downtown,Transfer,Success,1724.17
2026-08-14 15:51:00,TXN111788,Uptown,Withdrawal,Success,3622.16
2026-08-14 15:51:00,TXN111789,Westside,Bill Payment,Success,4468.25
2026-08-14 15:51:00,TXN111790,Westside,Transfer,Success,1693.58
2026-08-14 15:51:00,TXN111791,Downtown,Withdrawal,Success,2429.82
2026-08-14 15:51:00,TXN111792,Downtown,Withdrawal,Success,765.25
2026-08-14 15:51:00,TXN111793,Downtown,Deposit,Success,551.13
2026-08-14 15:51:00,TXN111794,Downtown,Transfer,Success,1915.67
2026-08-14 15:51:00,TXN111795,Westside,Transfer,Success,1836.48
2026-08-14 15:51:00,TXN111796,Eastside,Deposit,Success,1639.31
2026-08-14 15:51:00,TXN111797,Eastside,Transfer,Success,3176.93
2026-08-14 15:51:00,TXN111798,Uptown,Bill Payment,Success,1547.09
2026-08-14 15:51:00,TXN111799,Downtown,Transfer,Success,1087.97
2026-08-14 15:51:00,TXN111800,Downtown,Deposit,Success,3912.72
2026-08-14 15:51:00,TXN111801,Downtown,Transfer,Success,373.49
2026-08-14 15:51:00,TXN111802,Uptown,Bill Payment,Success,219.4
2026-08-14 15:51:00,TXN111803,Downtown,Withdrawal,Success,4770.28
2026-08-14 15:51:00,TXN111804,Eastside,Transfer,Success,2572.6
2026-08-14 15:52:00,TXN111805,Downtown,Deposit,Success,2201.21
2026-08-14 15:52:00,TXN111806,Uptown,Deposit,Failed,0.0
2026-08-14 15:52:00,TXN111807,Suburb Hub,Balance Check,Success,1718.93
2026-08-14 15:52:00,TXN111808,Westside,Deposit,Success,3948.21
2026-08-14 15:52:00,TXN111809,Downtown,Bill Payment,Success,3644.16
2026-08-14 15:52:00,TXN111810,Downtown,Bill Payment,Success,4552.9
2026-08-14 15:52:00,TXN111811,Downtown,Transfer,Success,4577.21
2026-08-14 15:52:00,TXN111812,Uptown,Transfer,Success,641.76
2026-08-14 15:52:00,TXN111813,Uptown,Transfer,Success,370.23
2026-08-14 15:52:00,TXN111814,Eastside,Withdrawal,Failed,0.0
2026-08-14 15:52:00,TXN111815,Eastside,Withdrawal,Success,2693.47
2026-08-14 15:52:00,TXN111816,Uptown,Withdrawal,Success,1494.4
2026-08-14 15:52:00,TXN111817,Suburb Hub,Deposit,Success,4728.46
2026-08-14 15:52:00,TXN111818,Downtown,Bill Payment,Success,1582.08
2026-08-14 15:52:00,TXN111819,Westside,Deposit,Success,4453.96
2026-08-14 15:52:00,TXN111820,Uptown,Bill Payment,Success,1774.69
2026-08-14 15:52:00,TXN111821,Downtown,Deposit,Success,1359.71
2026-08-14 15:52:00,TXN111822,Downtown,Withdrawal,Failed,0.0
2026-08-14 15:52:00,TXN111823,Eastside,Withdrawal,Success,4659.53
2026-08-14 15:52:00,TXN111824,Uptown,Balance Check,Success,2339.25
2026-08-14 15:52:00,TXN111825,Westside,Transfer,Success,4563.55
2026-08-14 15:52:00,TXN111826,Uptown,Bill Payment,Success,4662.67
2026-08-14 15:52:00,TXN111827,Downtown,Withdrawal,Success,419.39
2026-08-14 15:52:00,TXN111828,Westside,Bill Payment,Success,3341.72
2026-08-14 15:53:00,TXN111829,Uptown,Balance Check,Success,3817.27
2026-08-14 15:53:00,TXN111830,Uptown,Withdrawal,Success,4034.67
2026-08-14 15:53:00,TXN111831,Downtown,Balance Check,Success,760.46
2026-08-14 15:53:00,TXN111832,Downtown,Deposit,Success,748.25
2026-08-14 15:53:00,TXN111833,Uptown,Transfer,Success,1439.75
2026-08-14 15:53:00,TXN111834,Uptown,Deposit,Failed,0.0
2026-08-14 15:53:00,TXN111835,Westside,Balance Check,Success,3409.51
2026-08-14 15:53:00,TXN111836,Uptown,Withdrawal,Success,1400.91
2026-08-14 15:53:00,TXN111837,Downtown,Deposit,Success,2096.42
2026-08-14 15:53:00,TXN111838,Uptown,Transfer,Success,3158.7
2026-08-14 15:53:00,TXN111839,Downtown,Deposit,Success,3296.86
2026-08-14 15:53:00,TXN111840,Uptown,Withdrawal,Failed,0.0
2026-08-14 15:53:00,TXN111841,Eastside,Bill Payment,Success,396.22
2026-08-14 15:53:00,TXN111842,Uptown,Withdrawal,Success,1566.23
2026-08-14 15:53:00,TXN111843,Westside,Deposit,Success,4826.13
2026-08-14 15:53:00,TXN111844,Eastside,Transfer,Success,1325.05
2026-08-14 15:53:00,TXN111845,Downtown,Transfer,Success,1000.06
2026-08-14 15:53:00,TXN111846,Uptown,Balance Check,Failed,0.0
2026-08-14 15:53:00,TXN111847,Westside,Withdrawal,Success,1657.44
2026-08-14 15:53:00,TXN111848,Downtown,Deposit,Success,1195.94
2026-08-14 15:53:00,TXN111849,Uptown,Transfer,Success,1990.98
2026-08-14 15:53:00,TXN111850,Downtown,Bill Payment,Success,57.95
2026-08-14 15:53:00,TXN111851,Uptown,Transfer,Success,4362.9
2026-08-14 15:53:00,TXN111852,Downtown,Bill Payment,Success,1607.93
2026-08-14 15:53:00,TXN111853,Uptown,Deposit,Success,3369.71
2026-08-14 15:53:00,TXN111854,Uptown,Withdrawal,Success,393.91
2026-08-14 15:54:00,TXN111855,Uptown,Transfer,Success,3017.88
2026-08-14 15:54:00,TXN111856,Downtown,Balance Check,Success,395.12
2026-08-14 15:54:00,TXN111857,Uptown,Deposit,Success,662.4
2026-08-14 15:54:00,TXN111858,Eastside,Transfer,Success,1241.34
2026-08-14 15:54:00,TXN111859,Downtown,Transfer,Success,3955.31
2026-08-14 15:54:00,TXN111860,Uptown,Withdrawal,Success,2454.9
2026-08-14 15:54:00,TXN111861,Uptown,Deposit,Success,3352.75
2026-08-14 15:54:00,TXN111862,Eastside,Balance Check,Success,4491.7
2026-08-14 15:54:00,TXN111863,Uptown,Deposit,Success,2185.63
2026-08-14 15:54:00,TXN111864,Downtown,Deposit,Success,1182.15
2026-08-14 15:54:00,TXN111865,Westside,Deposit,Failed,0.0
2026-08-14 15:54:00,TXN111866,Westside,Bill Payment,Success,2561.11
2026-08-14 15:54:00,TXN111867,Uptown,Transfer,Success,4167.69
2026-08-14 15:54:00,TXN111868,Uptown,Bill Payment,Success,2617.02
2026-08-14 15:54:00,TXN111869,Uptown,Balance Check,Success,4723.36
2026-08-14 15:54:00,TXN111870,Uptown,Transfer,Success,1200.52
2026-08-14 15:54:00,TXN111871,Downtown,Deposit,Success,2427.84
2026-08-14 15:54:00,TXN111872,Uptown,Bill Payment,Success,3298.48
2026-08-14 15:54:00,TXN111873,Downtown,Withdrawal,Success,3097.77
2026-08-14 15:54:00,TXN111874,Uptown,Deposit,Success,2268.49
2026-08-14 15:54:00,TXN111875,Downtown,Withdrawal,Success,1087.44
2026-08-14 15:54:00,TXN111876,Uptown,Deposit,Success,2499.12
2026-08-14 15:54:00,TXN111877,Uptown,Deposit,Success,3429.34
2026-08-14 15:54:00,TXN111878,Suburb Hub,Balance Check,Success,1398.82
2026-08-14 15:54:00,TXN111879,Uptown,Bill Payment,Success,4117.9
2026-08-14 15:55:00,TXN111880,Westside,Deposit,Success,4700.04
2026-08-14 15:55:00,TXN111881,Westside,Balance Check,Success,1079.19
2026-08-14 15:55:00,TXN111882,Westside,Bill Payment,Failed,0.0
2026-08-14 15:55:00,TXN111883,Downtown,Withdrawal,Success,3912.08
2026-08-14 15:55:00,TXN111884,Westside,Balance Check,Success,533.04
2026-08-14 15:55:00,TXN111885,Eastside,Withdrawal,Success,3327.32
2026-08-14 15:55:00,TXN111886,Downtown,Withdrawal,Success,3003.0
2026-08-14 15:55:00,TXN111887,Uptown,Withdrawal,Success,3128.6
2026-08-14 15:55:00,TXN111888,Downtown,Bill Payment,Success,741.49
2026-08-14 15:55:00,TXN111889,Downtown,Deposit,Success,936.54
2026-08-14 15:55:00,TXN111890,Uptown,Bill Payment,Success,2447.74
2026-08-14 15:55:00,TXN111891,Eastside,Bill Payment,Success,905.45
2026-08-14 15:55:00,TXN111892,Eastside,Transfer,Success,4983.38
2026-08-14 15:55:00,TXN111893,Downtown,Withdrawal,Success,1967.83
2026-08-14 15:55:00,TXN111894,Eastside,Deposit,Success,2837.82
2026-08-14 15:55:00,TXN111895,Eastside,Withdrawal,Success,435.87
2026-08-14 15:55:00,TXN111896,Westside,Withdrawal,Success,2116.19
2026-08-14 15:55:00,TXN111897,Uptown,Transfer,Success,4167.89
2026-08-14 15:55:00,TXN111898,Eastside,Deposit,Success,1004.48
2026-08-14 15:55:00,TXN111899,Uptown,Withdrawal,Success,4747.22
2026-08-14 15:56:00,TXN111900,Eastside,Deposit,Success,3210.63
2026-08-14 15:56:00,TXN111901,Uptown,Bill Payment,Success,337.83
2026-08-14 15:56:00,TXN111902,Westside,Deposit,Success,4563.71
2026-08-14 15:56:00,TXN111903,Downtown,Deposit,Failed,0.0
2026-08-14 15:56:00,TXN111904,Downtown,Balance Check,Success,3552.01
2026-08-14 15:56:00,TXN111905,Uptown,Transfer,Success,4632.87
2026-08-14 15:56:00,TXN111906,Eastside,Deposit,Success,2168.83
2026-08-14 15:56:00,TXN111907,Westside,Transfer,Success,4984.51
2026-08-14 15:56:00,TXN111908,Eastside,Bill Payment,Success,4412.39
2026-08-14 15:56:00,TXN111909,Eastside,Transfer,Success,1782.42
2026-08-14 15:56:00,TXN111910,Westside,Withdrawal,Success,4708.31
2026-08-14 15:56:00,TXN111911,Uptown,Bill Payment,Success,2930.65
2026-08-14 15:56:00,TXN111912,Uptown,Deposit,Success,994.58
2026-08-14 15:56:00,TXN111913,Downtown,Balance Check,Success,3966.93
2026-08-14 15:56:00,TXN111914,Downtown,Transfer,Success,1180.14
2026-08-14 15:56:00,TXN111915,Westside,Deposit,Success,4437.97
2026-08-14 15:56:00,TXN111916,Downtown,Balance Check,Success,526.9
2026-08-14 15:56:00,TXN111917,Uptown,Withdrawal,Success,2492.28
2026-08-14 15:56:00,TXN111918,Uptown,Transfer,Success,748.09
2026-08-14 15:56:00,TXN111919,Downtown,Transfer,Success,664.64
2026-08-14 15:56:00,TXN111920,Westside,Balance Check,Success,4208.6
2026-08-14 15:56:00,TXN111921,Downtown,Balance Check,Success,150.99
2026-08-14 15:56:00,TXN111922,Downtown,Withdrawal,Success,2273.97
2026-08-14 15:57:00,TXN111923,Downtown,Transfer,Success,2706.84
2026-08-14 15:57:00,TXN111924,Westside,Balance Check,Success,3680.35
2026-08-14 15:57:00,TXN111925,Downtown,Withdrawal,Success,1499.12
2026-08-14 15:57:00,TXN111926,Downtown,Withdrawal,Success,4826.69
2026-08-14 15:57:00,TXN111927,Downtown,Deposit,Success,4923.67
2026-08-14 15:57:00,TXN111928,Westside,Withdrawal,Success,3486.9
2026-08-14 15:57:00,TXN111929,Suburb Hub,Withdrawal,Success,4470.19
2026-08-14 15:57:00,TXN111930,Uptown,Deposit,Success,3800.9
2026-08-14 15:57:00,TXN111931,Downtown,Transfer,Success,4359.45
2026-08-14 15:57:00,TXN111932,Eastside,Balance Check,Success,4725.62
2026-08-14 15:57:00,TXN111933,Downtown,Bill Payment,Success,4006.05
2026-08-14 15:57:00,TXN111934,Uptown,Deposit,Success,172.7
2026-08-14 15:57:00,TXN111935,Suburb Hub,Balance Check,Success,4512.66
2026-08-14 15:57:00,TXN111936,Downtown,Withdrawal,Success,876.88
2026-08-14 15:57:00,TXN111937,Uptown,Bill Payment,Success,601.3
2026-08-14 15:57:00,TXN111938,Uptown,Withdrawal,Success,3785.07
2026-08-14 15:57:00,TXN111939,Westside,Withdrawal,Success,2141.83
2026-08-14 15:57:00,TXN111940,Downtown,Balance Check,Success,3029.18
2026-08-14 15:57:00,TXN111941,Downtown,Deposit,Success,3650.96
2026-08-14 15:58:00,TXN111942,Downtown,Balance Check,Success,4832.09
2026-08-14 15:58:00,TXN111943,Downtown,Bill Payment,Success,3464.74
2026-08-14 15:58:00,TXN111944,Eastside,Withdrawal,Success,2152.44
2026-08-14 15:58:00,TXN111945,Downtown,Deposit,Success,2268.85
2026-08-14 15:58:00,TXN111946,Downtown,Deposit,Success,1918.94
2026-08-14 15:58:00,TXN111947,Downtown,Transfer,Success,2424.58
2026-08-14 15:58:00,TXN111948,Uptown,Transfer,Success,4816.67
2026-08-14 15:58:00,TXN111949,Eastside,Bill Payment,Success,3949.28
2026-08-14 15:58:00,TXN111950,Eastside,Withdrawal,Success,3318.6
2026-08-14 15:58:00,TXN111951,Uptown,Deposit,Success,4936.51
2026-08-14 15:58:00,TXN111952,Uptown,Withdrawal,Success,1371.53
2026-08-14 15:58:00,TXN111953,Uptown,Deposit,Success,335.27
2026-08-14 15:58:00,TXN111954,Westside,Bill Payment,Success,4445.46
2026-08-14 15:58:00,TXN111955,Uptown,Bill Payment,Success,1574.47
2026-08-14 15:58:00,TXN111956,Westside,Transfer,Success,2462.08
2026-08-14 15:58:00,TXN111957,Downtown,Withdrawal,Success,3041.59
2026-08-14 15:58:00,TXN111958,Downtown,Deposit,Success,4386.34
2026-08-14 15:58:00,TXN111959,Uptown,Withdrawal,Success,1309.88
2026-08-14 15:58:00,TXN111960,Eastside,Transfer,Success,3532.95
2026-08-14 15:58:00,TXN111961,Uptown,Transfer,Success,253.83
2026-08-14 15:58:00,TXN111962,Westside,Bill Payment,Success,2389.07
2026-08-14 15:58:00,TXN111963,Downtown,Balance Check,Success,3164.96
2026-08-14 15:58:00,TXN111964,Uptown,Deposit,Success,1785.36
2026-08-14 15:59:00,TXN111965,Westside,Bill Payment,Success,3389.35
2026-08-14 15:59:00,TXN111966,Downtown,Transfer,Success,810.71
2026-08-14 15:59:00,TXN111967,Westside,Withdrawal,Success,4703.34
2026-08-14 15:59:00,TXN111968,Downtown,Bill Payment,Success,2436.1
2026-08-14 15:59:00,TXN111969,Downtown,Transfer,Success,1021.34
2026-08-14 15:59:00,TXN111970,Uptown,Transfer,Success,3091.79
2026-08-14 15:59:00,TXN111971,Downtown,Bill Payment,Success,2052.37
2026-08-14 15:59:00,TXN111972,Uptown,Bill Payment,Success,3521.03
2026-08-14 15:59:00,TXN111973,Westside,Transfer,Success,3566.0
2026-08-14 15:59:00,TXN111974,Westside,Bill Payment,Success,3464.65
2026-08-14 15:59:00,TXN111975,Downtown,Balance Check,Success,2491.65
2026-08-14 15:59:00,TXN111976,Downtown,Bill Payment,Success,1860.86
2026-08-14 15:59:00,TXN111977,Downtown,Balance Check,Success,3789.34
2026-08-14 15:59:00,TXN111978,Downtown,Transfer,Success,4626.98
2026-08-14 15:59:00,TXN111979,Eastside,Balance Check,Success,2611.65
2026-08-14 15:59:00,TXN111980,Downtown,Deposit,Success,3038.51
2026-08-14 15:59:00,TXN111981,Uptown,Withdrawal,Success,3037.63
2026-08-14 15:59:00,TXN111982,Westside,Balance Check,Success,1674.29
2026-08-14 16:00:00,TXN111983,Downtown,Balance Check,Success,1503.02
2026-08-14 16:00:00,TXN111984,Downtown,Balance Check,Success,3527.02
2026-08-14 16:00:00,TXN111985,Downtown,Transfer,Success,1269.64
2026-08-14 16:00:00,TXN111986,Westside,Withdrawal,Success,2903.17
2026-08-14 16:00:00,TXN111987,Uptown,Transfer,Success,4549.8
2026-08-14 16:00:00,TXN111988,Uptown,Bill Payment,Success,1315.89
2026-08-14 16:00:00,TXN111989,Downtown,Transfer,Success,802.83
2026-08-14 16:00:00,TXN111990,Westside,Bill Payment,Success,4959.16
2026-08-14 16:00:00,TXN111991,Eastside,Transfer,Success,4605.31
2026-08-14 16:00:00,TXN111992,Uptown,Deposit,Success,259.46
2026-08-14 16:00:00,TXN111993,Uptown,Bill Payment,Success,2855.99
2026-08-14 16:00:00,TXN111994,Westside,Withdrawal,Success,2918.07
2026-08-14 16:00:00,TXN111995,Uptown,Withdrawal,Success,3111.08
2026-08-14 16:00:00,TXN111996,Downtown,Deposit,Success,1409.65
2026-08-14 16:00:00,TXN111997,Eastside,Withdrawal,Success,1367.01
2026-08-14 16:00:00,TXN111998,Westside,Withdrawal,Failed,0.0
2026-08-14 16:00:00,TXN111999,Uptown,Deposit,Success,272.72
2026-08-14 16:00:00,TXN112000,Downtown,Deposit,Success,3094.74
2026-08-14 16:00:00,TXN112001,Downtown,Transfer,Success,233.36
2026-08-14 16:00:00,TXN112002,Eastside,Bill Payment,Success,1291.01
2026-08-14 16:00:00,TXN112003,Westside,Deposit,Success,3088.33
2026-08-14 16:00:00,TXN112004,Downtown,Transfer,Success,1616.79
2026-08-14 16:01:00,TXN112005,Uptown,Balance Check,Success,149.29
2026-08-14 16:01:00,TXN112006,Westside,Transfer,Success,2405.64
2026-08-14 16:01:00,TXN112007,Westside,Balance Check,Success,1423.16
2026-08-14 16:01:00,TXN112008,Downtown,Deposit,Success,1061.58
2026-08-14 16:01:00,TXN112009,Suburb Hub,Balance Check,Success,2724.74
2026-08-14 16:01:00,TXN112010,Downtown,Bill Payment,Success,1719.82
2026-08-14 16:01:00,TXN112011,Uptown,Transfer,Failed,0.0
2026-08-14 16:01:00,TXN112012,Uptown,Balance Check,Success,698.01
2026-08-14 16:01:00,TXN112013,Downtown,Bill Payment,Failed,0.0
2026-08-14 16:01:00,TXN112014,Eastside,Transfer,Success,3310.79
2026-08-14 16:01:00,TXN112015,Westside,Withdrawal,Success,1014.72
2026-08-14 16:01:00,TXN112016,Westside,Transfer,Success,4637.04
2026-08-14 16:01:00,TXN112017,Downtown,Bill Payment,Success,3699.04
2026-08-14 16:01:00,TXN112018,Westside,Transfer,Success,3594.28
2026-08-14 16:01:00,TXN112019,Westside,Withdrawal,Success,4786.02
2026-08-14 16:01:00,TXN112020,Westside,Bill Payment,Success,564.04
2026-08-14 16:01:00,TXN112021,Westside,Withdrawal,Success,3131.51
2026-08-14 16:01:00,TXN112022,Uptown,Bill Payment,Success,3355.99
2026-08-14 16:01:00,TXN112023,Eastside,Balance Check,Success,833.16
2026-08-14 16:01:00,TXN112024,Downtown,Bill Payment,Success,2311.92
2026-08-14 16:01:00,TXN112025,Westside,Withdrawal,Success,3310.47
2026-08-14 16:02:00,TXN112026,Uptown,Withdrawal,Success,779.71
2026-08-14 16:02:00,TXN112027,Eastside,Balance Check,Success,1212.57
2026-08-14 16:02:00,TXN112028,Uptown,Bill Payment,Success,4550.07
2026-08-14 16:02:00,TXN112029,Westside,Transfer,Success,2254.16
2026-08-14 16:02:00,TXN112030,Eastside,Transfer,Success,2121.19
2026-08-14 16:02:00,TXN112031,Downtown,Withdrawal,Success,3032.56
2026-08-14 16:02:00,TXN112032,Westside,Bill Payment,Success,3472.88
2026-08-14 16:02:00,TXN112033,Uptown,Balance Check,Success,3510.02
2026-08-14 16:02:00,TXN112034,Downtown,Deposit,Success,1165.39
2026-08-14 16:02:00,TXN112035,Westside,Deposit,Success,297.33
2026-08-14 16:02:00,TXN112036,Downtown,Balance Check,Success,385.76
2026-08-14 16:02:00,TXN112037,Downtown,Balance Check,Success,3217.08
2026-08-14 16:02:00,TXN112038,Westside,Transfer,Success,3837.85
2026-08-14 16:02:00,TXN112039,Downtown,Balance Check,Success,1215.23
2026-08-14 16:02:00,TXN112040,Downtown,Withdrawal,Success,132.55
2026-08-14 16:02:00,TXN112041,Eastside,Deposit,Success,1073.22
2026-08-14 16:02:00,TXN112042,Uptown,Transfer,Success,4101.98
2026-08-14 16:02:00,TXN112043,Suburb Hub,Withdrawal,Success,4296.92
2026-08-14 16:03:00,TXN112044,Uptown,Balance Check,Success,2878.4
2026-08-14 16:03:00,TXN112045,Downtown,Transfer,Success,2743.73
2026-08-14 16:03:00,TXN112046,Westside,Withdrawal,Success,376.4
2026-08-14 16:03:00,TXN112047,Westside,Transfer,Success,3395.98
2026-08-14 16:03:00,TXN112048,Downtown,Transfer,Success,2461.52
2026-08-14 16:03:00,TXN112049,Downtown,Withdrawal,Success,1838.52
